,datetime,power_usage,hour,day_of_week,hours_from_start,categorical_id,days_from_start,id
40668,2019-08-24 13:00:00,1282.9289,13,5,40668,0,1694,0
40669,2019-08-24 14:00:00,1242.5675,14,5,40669,0,1694,0
40670,2019-08-24 15:00:00,1227.3143,15,5,40670,0,1694,0
40671,2019-08-24 16:00:00,1182.2661,16,5,40671,0,1694,0
40672,2019-08-24 17:00:00,1155.5398,17,5,40672,0,1694,0
40673,2019-08-24 18:00:00,1189.099,18,5,40673,0,1694,0
40674,2019-08-24 19:00:00,1251.6249,19,5,40674,0,1694,0
40675,2019-08-24 20:00:00,1216.2003,20,5,40675,0,1694,0
40676,2019-08-24 21:00:00,1180.3575999999996,21,5,40676,0,1694,0
40677,2019-08-24 22:00:00,1143.2280999999996,22,5,40677,0,1694,0
40678,2019-08-24 23:00:00,1099.3633000000002,23,5,40678,0,1694,0
40679,2019-08-25 00:00:00,1055.4546,0,6,40679,0,1695,0
40680,2019-08-25 01:00:00,1016.0645,1,6,40680,0,1695,0
40681,2019-08-25 02:00:00,984.5831,2,6,40681,0,1695,0
40682,2019-08-25 03:00:00,966.5718,3,6,40682,0,1695,0
40683,2019-08-25 04:00:00,957.7779,4,6,40683,0,1695,0
40684,2019-08-25 05:00:00,955.6368,5,6,40684,0,1695,0
40685,2019-08-25 06:00:00,925.065,6,6,40685,0,1695,0
40686,2019-08-25 07:00:00,948.3994,7,6,40686,0,1695,0
40687,2019-08-25 08:00:00,964.0914,8,6,40687,0,1695,0
40688,2019-08-25 09:00:00,1011.1881,9,6,40688,0,1695,0
40689,2019-08-25 10:00:00,1066.3588,10,6,40689,0,1695,0
40690,2019-08-25 11:00:00,1124.8053,11,6,40690,0,1695,0
40691,2019-08-25 12:00:00,1148.4637,12,6,40691,0,1695,0
40692,2019-08-25 13:00:00,1148.6284,13,6,40692,0,1695,0
40693,2019-08-25 14:00:00,1159.827,14,6,40693,0,1695,0
40694,2019-08-25 15:00:00,1133.7738000000004,15,6,40694,0,1695,0
40695,2019-08-25 16:00:00,1114.7758,16,6,40695,0,1695,0
40696,2019-08-25 17:00:00,1111.0009,17,6,40696,0,1695,0
40697,2019-08-25 18:00:00,1151.3762,18,6,40697,0,1695,0
40698,2019-08-25 19:00:00,1212.9521,19,6,40698,0,1695,0
40699,2019-08-25 20:00:00,1205.1297000000004,20,6,40699,0,1695,0
40700,2019-08-25 21:00:00,1188.2474,21,6,40700,0,1695,0
40701,2019-08-25 22:00:00,1144.475,22,6,40701,0,1695,0
40702,2019-08-25 23:00:00,1085.4041,23,6,40702,0,1695,0
40703,2019-08-26 00:00:00,1025.7508,0,0,40703,0,1696,0
40704,2019-08-26 01:00:00,993.2719,1,0,40704,0,1696,0
40705,2019-08-26 02:00:00,979.5257,2,0,40705,0,1696,0
40706,2019-08-26 03:00:00,967.7011,3,0,40706,0,1696,0
40707,2019-08-26 04:00:00,964.0334,4,0,40707,0,1696,0
40708,2019-08-26 05:00:00,995.0929,5,0,40708,0,1696,0
40709,2019-08-26 06:00:00,1005.6705,6,0,40709,0,1696,0
40710,2019-08-26 07:00:00,1149.8386,7,0,40710,0,1696,0
40711,2019-08-26 08:00:00,1360.3345,8,0,40711,0,1696,0
40712,2019-08-26 09:00:00,1459.7918,9,0,40712,0,1696,0
40713,2019-08-26 10:00:00,1542.7737000000004,10,0,40713,0,1696,0
40714,2019-08-26 11:00:00,1588.1789,11,0,40714,0,1696,0
40715,2019-08-26 12:00:00,1591.0344,12,0,40715,0,1696,0
40716,2019-08-26 13:00:00,1622.5725,13,0,40716,0,1696,0
40717,2019-08-26 14:00:00,1629.9879999999998,14,0,40717,0,1696,0
40718,2019-08-26 15:00:00,1593.4531,15,0,40718,0,1696,0
40719,2019-08-26 16:00:00,1495.5581,16,0,40719,0,1696,0
40720,2019-08-26 17:00:00,1401.2639,17,0,40720,0,1696,0
40721,2019-08-26 18:00:00,1382.7133,18,0,40721,0,1696,0
40722,2019-08-26 19:00:00,1419.9464,19,0,40722,0,1696,0
40723,2019-08-26 20:00:00,1392.5168,20,0,40723,0,1696,0
40724,2019-08-26 21:00:00,1354.2211,21,0,40724,0,1696,0
40725,2019-08-26 22:00:00,1295.2351999999996,22,0,40725,0,1696,0
40726,2019-08-26 23:00:00,1196.1553,23,0,40726,0,1696,0
40727,2019-08-27 00:00:00,1144.6619,0,1,40727,0,1697,0
40728,2019-08-27 01:00:00,1121.3757,1,1,40728,0,1697,0
40729,2019-08-27 02:00:00,1066.3809,2,1,40729,0,1697,0
40730,2019-08-27 03:00:00,1055.3593,3,1,40730,0,1697,0
40731,2019-08-27 04:00:00,1047.3387,4,1,40731,0,1697,0
40732,2019-08-27 05:00:00,1071.4283,5,1,40732,0,1697,0
40733,2019-08-27 06:00:00,1077.0726,6,1,40733,0,1697,0
40734,2019-08-27 07:00:00,1238.1486,7,1,40734,0,1697,0
40735,2019-08-27 08:00:00,1438.3103,8,1,40735,0,1697,0
40736,2019-08-27 09:00:00,1506.1916,9,1,40736,0,1697,0
40737,2019-08-27 10:00:00,1580.3969000000004,10,1,40737,0,1697,0
40738,2019-08-27 11:00:00,1634.2808,11,1,40738,0,1697,0
40739,2019-08-27 12:00:00,1634.8935,12,1,40739,0,1697,0
40740,2019-08-27 13:00:00,1676.5827,13,1,40740,0,1697,0
40741,2019-08-27 14:00:00,1696.8455,14,1,40741,0,1697,0
40742,2019-08-27 15:00:00,1615.0924,15,1,40742,0,1697,0
40743,2019-08-27 16:00:00,1498.1201,16,1,40743,0,1697,0
40744,2019-08-27 17:00:00,1393.0971,17,1,40744,0,1697,0
40745,2019-08-27 18:00:00,1409.8041,18,1,40745,0,1697,0
40746,2019-08-27 19:00:00,1448.9292,19,1,40746,0,1697,0
40747,2019-08-27 20:00:00,1427.8925000000004,20,1,40747,0,1697,0
40748,2019-08-27 21:00:00,1402.4256,21,1,40748,0,1697,0
40749,2019-08-27 22:00:00,1372.8362,22,1,40749,0,1697,0
40750,2019-08-27 23:00:00,1313.7488,23,1,40750,0,1697,0
40751,2019-08-28 00:00:00,1262.8754,0,2,40751,0,1698,0
40752,2019-08-28 01:00:00,1257.1058,1,2,40752,0,1698,0
40753,2019-08-28 02:00:00,1224.8508,2,2,40753,0,1698,0
40754,2019-08-28 03:00:00,1199.8579,3,2,40754,0,1698,0
40755,2019-08-28 04:00:00,1185.6558,4,2,40755,0,1698,0
40756,2019-08-28 05:00:00,1202.7456000000002,5,2,40756,0,1698,0
40757,2019-08-28 06:00:00,1213.0815,6,2,40757,0,1698,0
40758,2019-08-28 07:00:00,1315.9486000000004,7,2,40758,0,1698,0
40759,2019-08-28 08:00:00,1516.3063,8,2,40759,0,1698,0
40760,2019-08-28 09:00:00,1603.631,9,2,40760,0,1698,0
40761,2019-08-28 10:00:00,1623.7853,10,2,40761,0,1698,0
40762,2019-08-28 11:00:00,1646.4247,11,2,40762,0,1698,0
40763,2019-08-28 12:00:00,1557.5945,12,2,40763,0,1698,0
40764,2019-08-28 13:00:00,1420.9556,13,2,40764,0,1698,0
40765,2019-08-28 14:00:00,1387.2977,14,2,40765,0,1698,0
40766,2019-08-28 15:00:00,1362.4481,15,2,40766,0,1698,0
40767,2019-08-28 16:00:00,1296.1278000000002,16,2,40767,0,1698,0
40768,2019-08-28 17:00:00,1231.718,17,2,40768,0,1698,0
40769,2019-08-28 18:00:00,1242.948,18,2,40769,0,1698,0
40770,2019-08-28 19:00:00,1277.4180000000001,19,2,40770,0,1698,0
40771,2019-08-28 20:00:00,1260.9037,20,2,40771,0,1698,0
40772,2019-08-28 21:00:00,1159.8875,21,2,40772,0,1698,0
40773,2019-08-28 22:00:00,1068.692,22,2,40773,0,1698,0
40774,2019-08-28 23:00:00,1012.0927,23,2,40774,0,1698,0
40775,2019-08-29 00:00:00,966.9421,0,3,40775,0,1699,0
40776,2019-08-29 01:00:00,951.9685,1,3,40776,0,1699,0
40777,2019-08-29 02:00:00,928.5646,2,3,40777,0,1699,0
40778,2019-08-29 03:00:00,911.1042,3,3,40778,0,1699,0
40779,2019-08-29 04:00:00,913.6685,4,3,40779,0,1699,0
40780,2019-08-29 05:00:00,947.2841,5,3,40780,0,1699,0
40781,2019-08-29 06:00:00,957.0926,6,3,40781,0,1699,0
40782,2019-08-29 07:00:00,1074.9202,7,3,40782,0,1699,0
40783,2019-08-29 08:00:00,1238.3056,8,3,40783,0,1699,0
40784,2019-08-29 09:00:00,1343.9581,9,3,40784,0,1699,0
40785,2019-08-29 10:00:00,1446.561,10,3,40785,0,1699,0
40786,2019-08-29 11:00:00,1487.3639,11,3,40786,0,1699,0
40787,2019-08-29 12:00:00,1476.7033,12,3,40787,0,1699,0
40788,2019-08-29 13:00:00,1464.7116,13,3,40788,0,1699,0
40789,2019-08-29 14:00:00,1456.5159,14,3,40789,0,1699,0
40790,2019-08-29 15:00:00,1414.0039,15,3,40790,0,1699,0
40791,2019-08-29 16:00:00,1369.9704,16,3,40791,0,1699,0
40792,2019-08-29 17:00:00,1280.5101,17,3,40792,0,1699,0
40793,2019-08-29 18:00:00,1302.5827,18,3,40793,0,1699,0
40794,2019-08-29 19:00:00,1336.9693,19,3,40794,0,1699,0
40795,2019-08-29 20:00:00,1288.4086,20,3,40795,0,1699,0
40796,2019-08-29 21:00:00,1261.5236,21,3,40796,0,1699,0
40797,2019-08-29 22:00:00,1214.9360000000001,22,3,40797,0,1699,0
40798,2019-08-29 23:00:00,1144.3733,23,3,40798,0,1699,0
40799,2019-08-30 00:00:00,1090.3535,0,4,40799,0,1700,0
40800,2019-08-30 01:00:00,1047.7355,1,4,40800,0,1700,0
40801,2019-08-30 02:00:00,1015.2001,2,4,40801,0,1700,0
40802,2019-08-30 03:00:00,995.0858,3,4,40802,0,1700,0
40803,2019-08-30 04:00:00,989.6599,4,4,40803,0,1700,0
40804,2019-08-30 05:00:00,1011.8784,5,4,40804,0,1700,0
40805,2019-08-30 06:00:00,1026.1401,6,4,40805,0,1700,0
40806,2019-08-30 07:00:00,1162.6752,7,4,40806,0,1700,0
40807,2019-08-30 08:00:00,1328.8352,8,4,40807,0,1700,0
40808,2019-08-30 09:00:00,1398.6528999999996,9,4,40808,0,1700,0
40809,2019-08-30 10:00:00,1437.4147,10,4,40809,0,1700,0
40810,2019-08-30 11:00:00,1450.0897000000002,11,4,40810,0,1700,0
40811,2019-08-30 12:00:00,1446.1354,12,4,40811,0,1700,0
40812,2019-08-30 13:00:00,1468.6375,13,4,40812,0,1700,0
40813,2019-08-30 14:00:00,1480.2184,14,4,40813,0,1700,0
40814,2019-08-30 15:00:00,1441.7478,15,4,40814,0,1700,0
40815,2019-08-30 16:00:00,1329.001,16,4,40815,0,1700,0
40816,2019-08-30 17:00:00,1264.326,17,4,40816,0,1700,0
40817,2019-08-30 18:00:00,1294.6581,18,4,40817,0,1700,0
40818,2019-08-30 19:00:00,1330.345,19,4,40818,0,1700,0
40819,2019-08-30 20:00:00,1299.4115,20,4,40819,0,1700,0
40820,2019-08-30 21:00:00,1245.3564,21,4,40820,0,1700,0
40821,2019-08-30 22:00:00,1205.6055,22,4,40821,0,1700,0
40822,2019-08-30 23:00:00,1151.6799999999996,23,4,40822,0,1700,0
40823,2019-08-31 00:00:00,1104.3877,0,5,40823,0,1701,0
40824,2019-08-31 01:00:00,1038.4201,1,5,40824,0,1701,0
40825,2019-08-31 02:00:00,1003.9001,2,5,40825,0,1701,0
40826,2019-08-31 03:00:00,992.1133,3,5,40826,0,1701,0
40827,2019-08-31 04:00:00,988.3472,4,5,40827,0,1701,0
40828,2019-08-31 05:00:00,990.2217,5,5,40828,0,1701,0
40829,2019-08-31 06:00:00,966.5921,6,5,40829,0,1701,0
40830,2019-08-31 07:00:00,1049.0513,7,5,40830,0,1701,0
40831,2019-08-31 08:00:00,1174.2048,8,5,40831,0,1701,0
40832,2019-08-31 09:00:00,1276.3252,9,5,40832,0,1701,0
40833,2019-08-31 10:00:00,1359.7149,10,5,40833,0,1701,0
40834,2019-08-31 11:00:00,1379.6135,11,5,40834,0,1701,0
40835,2019-08-31 12:00:00,1362.9126,12,5,40835,0,1701,0
40836,2019-08-31 13:00:00,1341.106,13,5,40836,0,1701,0
40837,2019-08-31 14:00:00,1320.8849,14,5,40837,0,1701,0
40838,2019-08-31 15:00:00,1279.9636999999998,15,5,40838,0,1701,0
40839,2019-08-31 16:00:00,1269.6355,16,5,40839,0,1701,0
40840,2019-08-31 17:00:00,1235.7093,17,5,40840,0,1701,0
40841,2019-08-31 18:00:00,1277.0818,18,5,40841,0,1701,0
40842,2019-08-31 19:00:00,1312.0188,19,5,40842,0,1701,0
40843,2019-08-31 20:00:00,1274.8963,20,5,40843,0,1701,0
40844,2019-08-31 21:00:00,1227.7409,21,5,40844,0,1701,0
40845,2019-08-31 22:00:00,1180.3591,22,5,40845,0,1701,0
40846,2019-08-31 23:00:00,1138.0306,23,5,40846,0,1701,0
